attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
,,,9:00,,,,,9:00,,,,,,TRUE,fHovFhbYJcy6y4oosMhM_A,,,9:00,,"[u'Music & DVDs', u'Books, Mags, Music & Video', u'Toy Stores', u'Shopping', u'Bookstores']",,9:00,Barnes & Noble Booksellers,FALSE,,,,,,,2,,FALSE,,,11,,NC,TRUE,23:00,,FALSE,,"3327 Pineville Matthews Rd
Arboretum
Charlotte, NC 28226",22:00,,,,,,9:00,,,,22:00,,TRUE,Charlotte,,,3,,business,,,35.096526,,,-80.783798,22:00,,22:00,23:00,,FALSE,9:00,,,,,21:00,,,,,,9:00,,,,,,[u'Arboretum'],,,,
,,,8:00,,,,,8:00,,,,,,,olih4bRJ2DflxZQUU1B-Qw,,,8:00,,"[u'Local Services', u'Dry Cleaning & Laundry']",,8:00,Sung's Dry Cleaners,,,,,,,,1,,,,,3,,NC,TRUE,18:00,,,,"401 S Tryon St
Uptown
Charlotte, NC 28202",18:00,,,,,,,,,,18:00,,TRUE,Charlotte,,,4.5,,business,,,35.2246161,,,-80.8464246,18:00,,18:00,,,,,,,,,,,,,,,8:00,,,,,,[u'Uptown'],,,,
,,,,,,,,,,,,,,FALSE,11MER50CkgrVLeL64v9Okg,,,,,"[u'Local Services', u'Dry Cleaning & Laundry']",,,Gateway Cleaners,TRUE,,,,,,,3,,FALSE,,,6,,NC,TRUE,,,FALSE,,"800 W Trade St
Third Ward
Charlotte, NC 28202",,,,,,,,,,,,no,TRUE,Charlotte,,,3,,business,,,35.2341598,,,-80.8500343,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Third Ward'],,,,
FALSE,,,,,,,,,FALSE,FALSE,none,FALSE,,FALSE,Heon0PS3J4RGmMa-VflCuA,FALSE,,,FALSE,"[u'Fast Food', u'Mexican', u'Restaurants']",FALSE,,Salsarita's Fresh Cantina,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,25,,NC,TRUE,,TRUE,FALSE,TRUE,"Overstreet Mall
101 S Tryon St
Uptown
Charlotte, NC 28202",,,FALSE,,,FALSE,,,FALSE,FALSE,,,TRUE,Charlotte,TRUE,,4,,business,,FALSE,35.2265794,FALSE,,-80.8428142,,,,,TRUE,FALSE,,,,,TRUE,,TRUE,,,FALSE,,,average,,casual,,TRUE,[u'Uptown'],,FALSE,,FALSE
,,,6:30,,,,,6:30,FALSE,TRUE,full_bar,,,FALSE,#NAME?,,,6:30,FALSE,"[u'Breakfast & Brunch', u'American (New)', u'Southern', u'Restaurants']",TRUE,6:30,Monticello Restaurant,FALSE,,,,,,,2,FALSE,FALSE,,,14,,NC,TRUE,22:00,FALSE,FALSE,,"235 N. Tryon Street
Fourth Ward
Charlotte, NC 28202",22:00,,FALSE,,,TRUE,6:30,,,FALSE,21:00,,FALSE,Charlotte,TRUE,,3.5,,business,,,35.2288472,TRUE,,-80.8412724,21:00,,21:00,22:00,FALSE,FALSE,6:30,,,,,21:00,,,,,,6:30,,,dressy,,TRUE,[u'Fourth Ward'],,,,
,,,13:00,,,,,13:00,,,,,,,FK6qrsEbxZ0uTdho9rIWFQ,,,9:00,,"[u'Arts & Entertainment', u'Performing Arts']",,9:00,Actor's Theatre of Charlotte,,,,,,,,,,,,,32,,NC,,8:30,,,,"650 E Stonewall St
Uptown
Charlotte, NC 28202",8:00,,,,,,13:00,,,,8:00,,TRUE,Charlotte,,,4.5,,business,,,35.218214,,,-80.843155,17:00,,17:00,8:30,TRUE,,12:30,,,,,15:00,,,,,,13:00,,,,,,[u'Uptown'],,,,
,,,,,,,,,,FALSE,,,,FALSE,sB0yyxeBcVhRxGd-lwR4yg,,,,,"[u'Food', u'Coffee & Tea']",,,Java Joes,FALSE,,,,,,,1,,FALSE,,,3,,NC,TRUE,,,FALSE,,"201 N Tryon St
Fourth Ward
Charlotte, NC 28202",,,,,,,,,,,,,TRUE,Charlotte,,,5,,business,,,35.2286559,,,-80.8416248,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Fourth Ward'],,,,
FALSE,,FALSE,,,,,,21:00,,FALSE,full_bar,FALSE,,FALSE,jbUu0Mtu9QUjyyeOn6RIHw,FALSE,,,,"[u'Bars', u'Nightlife']",,22:00,Bar Charlotte,TRUE,FALSE,,,FALSE,,FALSE,2,,FALSE,FALSE,TRUE,21,,NC,TRUE,2:00,,FALSE,,"300 N College St
First Ward
Charlotte, NC 28202",,,,FALSE,,,21:00,,FALSE,,,,TRUE,Charlotte,TRUE,,2.5,,business,,FALSE,35.2278411,,TRUE,-80.8394745,2:00,,,2:00,,FALSE,,,TRUE,,FALSE,,FALSE,,,,,,very_loud,no,,,FALSE,[u'First Ward'],,FALSE,FALSE,FALSE
FALSE,,,11:00,,,,,11:00,FALSE,TRUE,beer_and_wine,FALSE,,TRUE,mpDxBBGywUE6GRRKja3sBA,FALSE,,11:00,TRUE,"[u'Soul Food', u'Southern', u'Restaurants']",TRUE,11:00,Mert's Heart & Soul,TRUE,FALSE,,,,,,2,FALSE,FALSE,,,582,,NC,TRUE,23:30,TRUE,FALSE,TRUE,"214 N College St
First Ward
Charlotte, NC 28202",21:30,,FALSE,,,TRUE,9:00,,FALSE,FALSE,21:30,no,TRUE,Charlotte,TRUE,,3.5,,business,TRUE,FALSE,35.2273178,TRUE,,-80.8401304,21:30,,21:30,23:30,TRUE,TRUE,9:00,,,,FALSE,21:30,TRUE,,,,,11:00,average,,casual,,TRUE,[u'First Ward'],FALSE,FALSE,,FALSE
,,,,,,,,,FALSE,FALSE,full_bar,,,,onv6-u283dEMVkFeAixYtw,,,,FALSE,"[u'American (Traditional)', u'Restaurants']",TRUE,,Brevard Court Sundries,,,,,,,,2,FALSE,,,,3,,NC,TRUE,,FALSE,,TRUE,"145 Brevard Ct
Uptown
Charlotte, NC 28202",,,FALSE,,,FALSE,,,,FALSE,,,TRUE,Charlotte,FALSE,,3,,business,,,35.22586,FALSE,,-80.846935,,,,,FALSE,,,,,,,,,,,,,,,,casual,,TRUE,[u'Uptown'],,,,
,,,7:00,,,,,7:00,,,,,,FALSE,HzZ3424aEgmElEP06l0KKA,,,7:00,,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Bagels']",,7:00,Halfpenny's,TRUE,,,,,,,1,,FALSE,,,9,,NC,TRUE,16:00,,FALSE,,"CSL/2WC
301 South Tryon St.
Uptown
Charlotte, NC 28202",16:00,,,,,,,,,,16:00,no,TRUE,Charlotte,TRUE,,4,,business,,,35.2254586,,,-80.8452366,16:00,,16:00,,,FALSE,,,,,,,,,,,,7:00,,,,,,[u'Uptown'],,,,
FALSE,,,,,,,,,FALSE,FALSE,none,FALSE,,FALSE,6ICGve6UyGPuLaGrKQBVuw,FALSE,,,FALSE,"[u'Delis', u'Fast Food', u'Sandwiches', u'Restaurants']",FALSE,,Jersey Mike's Subs,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,16,,NC,TRUE,,TRUE,FALSE,TRUE,"128 South Tryon Street
Uptown
Charlotte, NC 28202",,,FALSE,,,FALSE,,,FALSE,,,,TRUE,Charlotte,TRUE,,4,,business,,FALSE,35.226995,FALSE,,-80.844191,,,,,TRUE,FALSE,,,,,TRUE,,FALSE,,,FALSE,,,average,,casual,,TRUE,[u'Uptown'],,FALSE,,FALSE
FALSE,,,11:00,,,,,11:00,FALSE,TRUE,full_bar,TRUE,,FALSE,NTfUFk8GyOLL1uPbEO-pVg,FALSE,,11:00,TRUE,"[u'American (New)', u'Southern', u'Restaurants']",TRUE,11:00,Mimosa Grill,TRUE,FALSE,,,,,,2,FALSE,FALSE,,,277,,NC,TRUE,23:00,FALSE,FALSE,FALSE,"327 S Tryon St
Uptown
Charlotte, NC 28202",22:00,,FALSE,,,TRUE,12:00,,FALSE,FALSE,22:00,free,TRUE,Charlotte,TRUE,,4,,business,TRUE,FALSE,35.224456,TRUE,,-80.84547,22:00,,22:00,22:00,FALSE,FALSE,16:00,,,,TRUE,21:00,FALSE,,,,,11:00,average,,casual,,TRUE,[u'Uptown'],,FALSE,,FALSE
FALSE,,,,,,,,,FALSE,,,FALSE,,,_CFgU43jk6pX1cm_Nc1vHw,FALSE,,,FALSE,[u'Restaurants'],,,Arthurs's At Wachovia,,FALSE,,,,,,1,FALSE,,,,4,,NC,,,FALSE,,,"1 Wachovia Ctr
Uptown
Charlotte, NC 28202",,,FALSE,,,FALSE,,,FALSE,,,,FALSE,Charlotte,,,4,,business,,FALSE,35.223805,FALSE,,-80.844616,,,,,,,,,,,,,FALSE,,,,,,,,casual,,,[u'Uptown'],,FALSE,,FALSE
FALSE,,FALSE,,,,,,,,FALSE,full_bar,FALSE,,TRUE,qxaoJ2cd7-cvEPTmSgBAyA,FALSE,,,,"[u'Adult Entertainment', u'Arts & Entertainment', u'Cabaret', u'Nightlife']",,,Uptown Cabaret,FALSE,FALSE,,,FALSE,,,3,,FALSE,,FALSE,27,,NC,TRUE,,,FALSE,,"108 E Morehead St
South End
Charlotte, NC 28202",,,,FALSE,,,,,FALSE,,,,TRUE,Charlotte,TRUE,,2.5,,business,,FALSE,35.220527,,TRUE,-80.851151,,,,,FALSE,FALSE,,,TRUE,,TRUE,,FALSE,,,,,,very_loud,no,,,TRUE,"[u'South End', u'Dilworth']",,FALSE,FALSE,FALSE
FALSE,,,,,,,,,FALSE,TRUE,beer_and_wine,FALSE,,FALSE,e8kqqWU9247Nn5VAF5sDkQ,FALSE,,,FALSE,"[u'Pizza', u'Restaurants']",FALSE,,Fuel Pizza Cafe,TRUE,FALSE,,,,,,1,FALSE,FALSE,,,37,,NC,TRUE,,TRUE,FALSE,TRUE,"214 N Tryon St
First Ward
Charlotte, NC 28202",,,FALSE,,,FALSE,,,FALSE,FALSE,,,TRUE,Charlotte,TRUE,,3,,business,,FALSE,35.227822,FALSE,,-80.8411478,,,,,TRUE,FALSE,,,,,TRUE,,FALSE,,,,,,very_loud,,casual,,TRUE,[u'First Ward'],,FALSE,,
FALSE,,,7:00,,,,,7:00,FALSE,,,FALSE,,,SjsguOTm7kQ_B3QcfHH-3A,FALSE,,7:00,FALSE,"[u'American (Traditional)', u'Restaurants']",,7:00,Showmars Government Center,,FALSE,,,,,,1,FALSE,,,,4,,NC,TRUE,15:00,FALSE,,TRUE,"600 E 4th St
Uptown
Charlotte, NC 28202",15:00,,FALSE,,,FALSE,,,FALSE,FALSE,15:00,free,TRUE,Charlotte,,,3.5,,business,,FALSE,35.2216474,FALSE,,-80.8393449,15:00,,15:00,,TRUE,,,,,,,,FALSE,,,,,7:00,,,casual,,TRUE,[u'Uptown'],,FALSE,,FALSE
FALSE,,,17:30,,,,FALSE,17:30,FALSE,TRUE,full_bar,TRUE,,FALSE,z24h6ZYnZiWjlDTuLXG9jw,FALSE,,17:30,FALSE,"[u'Restaurants', u'Italian']",TRUE,17:30,Luce Restaurant & Bar,FALSE,FALSE,no,,,,,3,FALSE,TRUE,,,127,,NC,TRUE,23:00,FALSE,FALSE,FALSE,"214 N Tryon St
Ste J
First Ward
Charlotte, NC 28202",22:00,,FALSE,,,TRUE,17:30,,FALSE,FALSE,22:00,no,TRUE,Charlotte,TRUE,,4,,business,FALSE,FALSE,35.227822,TRUE,,-80.8411478,22:00,,22:00,23:00,FALSE,FALSE,,,,,FALSE,,FALSE,,,,,17:30,quiet,,dressy,,TRUE,[u'First Ward'],,FALSE,,FALSE
FALSE,,TRUE,11:00,,,,,11:00,FALSE,FALSE,full_bar,FALSE,,FALSE,WYnveDiSEXLCeNkLZrXibQ,FALSE,,11:00,FALSE,"[u'Bars', u'Food', u'Beer, Wine & Spirits', u'Delis', u'Nightlife', u'Sports Bars', u'Restaurants']",TRUE,9:00,Phil's Deli New York Deli & Tavern,FALSE,FALSE,,,,,,1,FALSE,TRUE,,FALSE,12,,NC,TRUE,2:00,TRUE,FALSE,TRUE,"105 E 5th St
First Ward
Charlotte, NC 28202",0:00,,FALSE,,,FALSE,12:00,,FALSE,FALSE,23:00,,TRUE,Charlotte,,,3,,business,,FALSE,35.2278131,FALSE,,-80.8414916,23:00,,23:00,2:00,FALSE,FALSE,,,,,TRUE,,FALSE,,,,,11:00,loud,,casual,,TRUE,[u'First Ward'],,FALSE,,FALSE
,,,6:00,,,,,6:00,,,,,,,IYNZXcNVXiCVavCrplXPlQ,,,6:00,,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",,6:00,DoubleTree By Hilton Hotel Charlotte,,,,,,,,2,,,,,44,,NC,TRUE,23:00,,,,"895 W Trade St
Third Ward
Charlotte, NC 28202",23:00,,,,,,6:00,,,,23:00,paid,TRUE,Charlotte,,,3.5,,business,,,35.233064,,,-80.851868,23:00,,23:00,23:00,,,6:00,,,,,23:00,,,,,,6:00,,,,,,[u'Third Ward'],,,,
FALSE,,TRUE,11:00,,,,,11:00,FALSE,TRUE,full_bar,FALSE,,TRUE,EwuvZCcVHkICgTbqCEjikA,FALSE,,11:00,FALSE,"[u'Pubs', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",TRUE,11:00,Hartigan's Irish Pub,FALSE,FALSE,,,TRUE,,,2,FALSE,FALSE,,TRUE,20,,NC,TRUE,2:30,TRUE,FALSE,TRUE,"601 S Cedar St
Uptown
Charlotte, NC 28202",23:00,,FALSE,FALSE,,FALSE,11:00,,FALSE,FALSE,22:00,free,FALSE,Charlotte,TRUE,,3,,business,FALSE,FALSE,35.2283983,TRUE,FALSE,-80.8547192,14:30,,22:00,2:30,FALSE,FALSE,12:00,,TRUE,,TRUE,20:00,TRUE,,,,,11:00,average,outdoor,casual,,TRUE,[u'Uptown'],,FALSE,TRUE,FALSE
FALSE,,FALSE,,,,,,,FALSE,FALSE,full_bar,FALSE,,FALSE,6SxAOEXHzNjWQMQ9Nnos3A,FALSE,,,FALSE,"[u'Dive Bars', u'Bars', u'Nightlife', u'Delis', u'Restaurants']",TRUE,,Phil's Tavern,TRUE,FALSE,,,FALSE,,TRUE,2,FALSE,FALSE,FALSE,TRUE,23,,NC,TRUE,,FALSE,FALSE,TRUE,"105 E 5th St
First Ward
Charlotte, NC 28202",,,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,no,TRUE,Charlotte,TRUE,,2.5,,business,FALSE,FALSE,35.2278131,FALSE,FALSE,-80.8414916,,,,,FALSE,FALSE,,,FALSE,,TRUE,,FALSE,,,,,,loud,yes,casual,,TRUE,[u'First Ward'],,FALSE,FALSE,FALSE
FALSE,,,11:00,,,,,11:00,FALSE,TRUE,full_bar,FALSE,,FALSE,kAid56AY_laxGYslMdsYJw,FALSE,,11:00,FALSE,"[u'Pizza', u'Restaurants']",TRUE,11:00,Brixx Wood Fired Pizza,FALSE,FALSE,,,,,,2,FALSE,TRUE,,,99,,NC,TRUE,1:00,TRUE,FALSE,TRUE,"225 E 6th St
First Ward
Charlotte, NC 28202",1:00,,FALSE,,,TRUE,11:00,,FALSE,FALSE,1:00,no,TRUE,Charlotte,TRUE,,3.5,,business,TRUE,FALSE,35.2274621,FALSE,,-80.8388937,1:00,,1:00,1:00,TRUE,FALSE,11:00,,,,TRUE,23:00,TRUE,,TRUE,,,11:00,average,,casual,,TRUE,[u'First Ward'],,FALSE,,FALSE
,,,7:00,,,,,7:00,,,,,,FALSE,QBS7wyalMkUmPFhIBm4MPg,,,7:00,,"[u'Local Services', u'Dry Cleaning & Laundry']",,7:00,Jun's Dry Cleaners,FALSE,,,,,,,2,,FALSE,,,6,,NC,TRUE,18:30,,FALSE,,"206 N College St
First Ward
Charlotte, NC 28202",18:30,,,,,,,,,,18:30,no,TRUE,Charlotte,,,4,,business,,,35.2274197,,,-80.8406527,18:30,,18:30,,,FALSE,,,,,,,,,,,,7:00,,,,,,[u'First Ward'],,,,
,,,,,,,,,,,,,,,cBoFcjuNaWDQ2MP7GgeSBA,,,,,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",,,Hilton Garden Inn Charlotte Uptown,,,,,,,,2,,,,,40,,NC,TRUE,,,,,"508 E Martin Luther King Blvd
Uptown
Charlotte, NC 28202",,,,,,,,,,,,free,TRUE,Charlotte,,,4,,business,,,35.2207294,,,-80.8427865,,,,,,,,,,,,,,,,,,,,,,,,[u'Uptown'],,,,
,,,,,,,,,,,,,,FALSE,CC9ttbNktyxl9tRHkUG30w,,,,,"[u'Food', u'Convenience Stores']",,,Goat Wagon Grocery,FALSE,,,,,,,2,,FALSE,,,6,,NC,TRUE,,,FALSE,,"120 N Cedar St
Ste 745
Third Ward
Charlotte, NC 28202",,,,,,,,,,,,,TRUE,Charlotte,TRUE,,2.5,,business,,,35.2335751,,,-80.8489878,,,,,,FALSE,,,,,,,,,,,,,,,,,,[u'Third Ward'],,,,
FALSE,,TRUE,11:30,,,,FALSE,11:30,FALSE,TRUE,full_bar,TRUE,,,CChwRoYVXA3QZulS8a6xOQ,FALSE,,11:30,FALSE,"[u'Bars', u'Seafood', u'Wine Bars', u'Nightlife', u'Steakhouses', u'Restaurants']",TRUE,11:30,The Capital Grille,,FALSE,no,,FALSE,,FALSE,3,FALSE,,FALSE,FALSE,224,,NC,TRUE,23:00,FALSE,,FALSE,"201 N Tryon St
Fourth Ward
Charlotte, NC 28202",22:00,,FALSE,FALSE,,TRUE,17:00,,FALSE,FALSE,22:00,no,TRUE,Charlotte,TRUE,,4.5,,business,TRUE,FALSE,35.22831377,TRUE,TRUE,-80.8419989,22:00,,22:00,23:00,FALSE,,17:00,,FALSE,,TRUE,21:00,FALSE,,FALSE,,,11:30,average,no,dressy,,TRUE,[u'Fourth Ward'],,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,nRdpk6Azj6CYkqPrH0Nr7A,,,,,"[u'Arts & Entertainment', u'Professional Sports Teams']",,,Charlotte Hornets,,,,,,,,,,,,,30,,NC,,,,,,"333 E Trade St
First Ward
Charlotte, NC 28202",,,,,,,,,,,,,TRUE,Charlotte,,,3.5,,business,,,35.2250606,,,-80.8393335,,,,,TRUE,,,,,,,,,,,,,,,,,,,[u'First Ward'],,,,
,,TRUE,,,,,,,,,full_bar,,,,T998Ez8h8CeZg1eNVbG77w,,,,,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",TRUE,,Graduate Food & Pub,,,,,,,,,,,,,4,,NC,,,,,,"123 W Trade St
Charlotte, NC 28202",,,,,,,,,,,,,FALSE,Charlotte,,,3.5,,business,,,35.2275943,,,-80.8440182,,,,,FALSE,,,,,,,,,,,,,,,yes,casual,,,[],,,,
FALSE,,TRUE,11:00,,,,,11:00,,TRUE,full_bar,FALSE,,FALSE,t5l-H2KdY4MQgLDMENz9WQ,FALSE,,11:00,,"[u'Bars', u'American (Traditional)', u'Pubs', u'Nightlife', u'Sports Bars', u'Restaurants']",,11:00,Stool Pigeons Coop & Grill,TRUE,FALSE,,,FALSE,,,2,,TRUE,,FALSE,28,,NC,TRUE,2:00,,FALSE,,"214 N Church St
Fourth Ward
Charlotte, NC 28202",2:00,,,FALSE,,,11:00,,FALSE,,2:00,,FALSE,Charlotte,TRUE,,3.5,,business,,FALSE,35.2292799,,FALSE,-80.8424708,2:00,,2:00,2:00,,TRUE,11:00,,FALSE,,TRUE,2:00,FALSE,,,,,11:00,average,outdoor,,,TRUE,[u'Fourth Ward'],,FALSE,FALSE,FALSE
,,,9:00,,,,,9:00,,,,,,,wWTPCZYLaKsDaNGSlao0iw,,,9:00,,"[u'Print Media', u'Mass Media']",,9:00,The Charlotte Observer,,,,,,,,,,,,,22,,NC,,17:00,,,,"600 S Tryon St
Uptown
Charlotte, NC 28202",17:00,,,,,,9:00,,,,17:00,,TRUE,Charlotte,,,1.5,,business,,,35.223622,,,-80.849647,17:00,,17:00,17:00,,,9:00,,,,,17:00,,,,,,9:00,,,,,,[u'Uptown'],,,,
FALSE,,,17:30,,,,,17:30,FALSE,FALSE,full_bar,FALSE,,FALSE,C9CF7p53Y0L5ErKRhhFhng,FALSE,,17:30,FALSE,"[u'Soul Food', u'American (New)', u'Restaurants']",TRUE,17:30,Savannah Red,FALSE,FALSE,,,,,,3,FALSE,FALSE,,,37,,NC,TRUE,22:00,FALSE,TRUE,TRUE,"100 W Trade St
Fourth Ward
Charlotte, NC 28202",22:00,,FALSE,,,TRUE,17:30,,TRUE,FALSE,22:00,,FALSE,Charlotte,TRUE,,4,,business,FALSE,FALSE,35.2279912,TRUE,,-80.843388,22:00,,22:00,22:00,FALSE,FALSE,,,,,FALSE,,FALSE,,,,,17:30,quiet,,dressy,,TRUE,[u'Fourth Ward'],,FALSE,,FALSE
FALSE,,FALSE,16:00,,,,,16:00,,FALSE,full_bar,TRUE,,FALSE,7BVCmaxhvXgEpx7J-SQ4QA,FALSE,,16:00,,"[u'Bars', u'Nightlife', u'Lounges']",,16:00,Cutters Cigar Bar,FALSE,FALSE,,,FALSE,,TRUE,3,,TRUE,FALSE,FALSE,38,,NC,TRUE,12:00,,FALSE,,"100 W Trade St
Fourth Ward
Charlotte, NC 28202",12:00,,,FALSE,,,16:00,,FALSE,,12:00,,FALSE,Charlotte,,,4,,business,,FALSE,35.2279912,,FALSE,-80.843388,12:00,,12:00,12:00,,FALSE,,,FALSE,,FALSE,,FALSE,,,,,16:00,average,yes,,,TRUE,[u'Fourth Ward'],,FALSE,FALSE,FALSE
,,,8:30,,,,,8:30,,,,,,,g-Q7G5Q2zHb1BqoF8pq-OA,,,8:30,,"[u'Professional Sports Teams', u'Arts & Entertainment', u'Stadiums & Arenas']",,8:30,Bank of America Stadium,,,,,,,,,,,,,81,,NC,,17:30,,,,"800 S Mint St
Uptown
Charlotte, NC 28202",17:30,,,,,,,,,,17:30,,TRUE,Charlotte,,,4,,business,,,35.22604681,,,-80.8530782,17:30,,17:30,,TRUE,,,,,,,,,,,,,8:30,,,,,,[u'Uptown'],,,,
,,,8:30,,,,,8:30,,,,,,,b0QFCPXbG7k_TBexxs9fCQ,,,8:30,,"[u'Arts & Entertainment', u'Professional Sports Teams']",,8:30,Carolina Panthers,,,,,,,,,,,,,21,,NC,,17:30,,,,"800 S Mint St
Uptown
Charlotte, NC 28202",17:30,,,,,,,,,,17:30,,TRUE,Charlotte,,,4,,business,,,35.22604681,,,-80.8530782,17:30,,17:30,,TRUE,,,,,,,,,,,,,8:30,,,,,,[u'Uptown'],,,,
,,,11:00,,,,,11:00,FALSE,FALSE,full_bar,,,TRUE,OOPBFViU0cl_GryJOEEUcg,,,11:00,FALSE,"[u'Restaurants', u'Italian']",TRUE,11:00,Frankie's Italian Grille,FALSE,,,,,,,2,FALSE,FALSE,,,7,,NC,TRUE,23:00,FALSE,FALSE,FALSE,"800 E Morehead St
Dilworth
Charlotte, NC 28202",22:00,,FALSE,,,TRUE,11:30,,,FALSE,22:00,,FALSE,Charlotte,TRUE,,3.5,,business,,,35.214505,TRUE,,-80.84581,22:00,,22:00,23:00,FALSE,FALSE,11:30,,,,FALSE,21:00,,,,,,11:00,,,casual,,TRUE,[u'Dilworth'],,,,
FALSE,,,,,,,,,FALSE,FALSE,none,FALSE,,FALSE,-R7uChoaVzwNvPNMT1gOuw,FALSE,,,FALSE,"[u'American (Traditional)', u'Restaurants']",FALSE,,Chicks Restaurant,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,6,,NC,TRUE,,TRUE,FALSE,TRUE,"320 S Tryon St Ste 111
Uptown
Charlotte, NC 28202",,,FALSE,,,FALSE,,,FALSE,FALSE,,no,TRUE,Charlotte,TRUE,,3.5,,business,FALSE,FALSE,35.22533,FALSE,,-80.8461559,,,,,TRUE,FALSE,,,,,FALSE,,FALSE,,,,,,average,,casual,,FALSE,[u'Uptown'],,FALSE,,FALSE
FALSE,,TRUE,15:00,,,,,12:00,,TRUE,full_bar,FALSE,,FALSE,jmzPbvE_02SzTAjwZCTgYA,FALSE,,15:00,,"[u'Pubs', u'Bars', u'Nightlife']",,15:00,Connolly's On Fifth,TRUE,FALSE,,,FALSE,,,2,,FALSE,,FALSE,66,,NC,TRUE,2:00,,FALSE,,"115 E 5th St
First Ward
Charlotte, NC 28202",2:00,,,FALSE,,,12:00,,FALSE,,2:00,,TRUE,Charlotte,TRUE,,3.5,,business,,FALSE,35.227736,,FALSE,-80.841435,2:00,,2:00,2:00,,FALSE,12:00,,FALSE,,TRUE,2:00,TRUE,,,,,15:00,loud,outdoor,,,TRUE,[u'First Ward'],,FALSE,TRUE,FALSE
,,,,,,,,,FALSE,FALSE,full_bar,,,FALSE,R6bBcQaHFHHpndTzMEHjXA,,,,FALSE,"[u'Burgers', u'American (Traditional)', u'Restaurants']",TRUE,,Ruby Tuesday Restaurant,FALSE,,,,,,,2,FALSE,FALSE,,,6,,NC,TRUE,,TRUE,FALSE,TRUE,"Morrocroft Village
3904 Colony Rd
South Park
Charlotte, NC 28211",,,FALSE,,,TRUE,,,,FALSE,,,FALSE,Charlotte,TRUE,,4,,business,,,35.153816,TRUE,,-80.8249249,,,,,TRUE,FALSE,,,,,,,,,,,,,,,casual,,TRUE,[u'South Park'],,,,
,,,,,,,,,,,,,,,DP70v9gay6NeKbFEdHAgKA,,,,,"[u'Optometrists', u'Health & Medical']",,,Jeffrey I. Musler & Associates,,,,,,,,,,,,,4,,NC,,,,,,"4400 Sharon Rd.
Southpark Mall
South Park
Charlotte, NC 28202",,,,,,,,,,,,,TRUE,Charlotte,,,3.5,,business,,,35.1517003,,,-80.830323,,,,,,,,,,,,,,,,,,,,,,,,[u'South Park'],,,,
